#T = 298.0000(K), Lambda State 6: (lambda Coulomb, lambda VDW) = (0.0000,0.3000)
#Steps               Total_En(kJ/mol)     dU/dL(Coulomb=0.0000)         dU/dL(VDW=0.3000)  DelE(L->(0.0000,0.0000))  DelE(L->(0.0000,0.0500))  DelE(L->(0.0000,0.1000))  DelE(L->(0.0000,0.1500))  DelE(L->(0.0000,0.2000))  DelE(L->(0.0000,0.2500))  DelE(L->(0.0000,0.3000))  DelE(L->(0.0000,0.3500))  DelE(L->(0.0000,0.4000))  DelE(L->(0.0000,0.4500))  DelE(L->(0.0000,0.5000))  DelE(L->(0.0000,0.6000))  DelE(L->(0.0000,0.7000))  DelE(L->(0.0000,0.8000))  DelE(L->(0.0000,0.9000))  DelE(L->(0.0000,1.0000))  DelE(L->(0.2000,1.0000))  DelE(L->(0.4000,1.0000))  DelE(L->(0.6000,1.0000))  DelE(L->(0.7000,1.0000))  DelE(L->(0.8000,1.0000))  DelE(L->(0.9000,1.0000))  DelE(L->(1.0000,1.0000))                PV(kJ/mol)
700000              -41631.9461568094             26.3614065217             31.0397027571              6.2594427583              3.8619591370              1.8050683484              0.2115947620             -0.7619494958             -0.9165560857              0.0000000000              2.3057858308              6.3987660298             12.7708638492             22.0188030129             52.0380733196            102.6362368663            176.9900436644            263.5709030550            324.2175499720            329.3422836588            334.5407911544            339.8130724588            342.4768782892            345.1591275719            347.8598203067            350.5789564937              1.8715286919
750000              -41685.2194697334             -2.6607928785             36.6903510874              5.1685170118              2.8751823261              0.9494956428             -0.4818289543             -1.2593083191             -1.1825409422              0.0000000000              2.6038337030              7.0248623424             13.7605352806             23.4374861331             54.9905758519            110.7240524943            202.1494234696            326.0275316127            418.2969049479            417.6171605425            417.0112090520            416.4790504763            416.2406435315            416.0206848154            415.8191743281            415.6361120694              1.8563513007
800000              -41624.6346398889             13.4934262387             97.5385827769             -0.9119101174             -2.9939864075             -4.5590998973             -5.3970337298             -5.2177324515             -3.6138511511             -0.0000000000              6.4901109256             17.1859330756             34.2189250250             61.1849063652            176.4305639148            536.6892156949           2139.5010922185          20056.4437197901        2375289.6304405173        2375292.1815761388        2375294.8064865731        2375297.5051718205        2375298.8821800002        2375300.2776318816        2375301.6915274672        2375303.1238667560              1.8476825156
850000              -41384.4601076742             17.0866498389            111.5761560021             -2.9989231918             -4.9931906996             -6.3910933734             -6.9615399533             -6.3936349657             -4.2657165284              0.0000000000              7.2054908516             18.4821425203             35.4593884573             60.5470303119            152.0022011913            361.3240262237            905.7816567758           2365.1370965987           4103.2904524452           4106.5601807366           4109.9037098662           4113.3210398340           4115.0573801322           4116.8121706399           4118.5854113572           4120.3771022841              1.8682484978
900000              -41786.9312387429              5.6225472782             61.3336806608              2.6085549481              0.3511470481             -1.4470979277             -2.6223985104             -2.9648682901             -2.2056022837              0.0000000000              4.0938387858             10.6431485772             20.3767567083             34.2312006381             79.4241869882            159.7720822680            290.8503096139            463.7024375431            590.1874965317            591.1644271798            592.2151472316            593.3396566873            593.9295824415            594.5379555467            595.1647760029            595.8100438100              1.8494930822
950000              -41792.6848837636             -3.1041264240             84.2525738241              0.2116480591             -1.9192301351             -3.5479958503             -4.4797522694             -4.4539247715             -3.1196393112              0.0000000000              5.5611952021             14.4819336916             28.0761659496             48.2868179104            122.5780478959            300.8003812504            880.8748044768           3890.3441481389          12014.3270740036          12013.5586868575          12012.8640806420          12012.2432553572          12011.9605105638          12011.6962110031          12011.4503566751          12011.2229475797              1.8657131270
1000000             -41746.5863457773             -7.3269569250             18.9394128732              8.3805802960              5.8489040411              3.5840747966              1.6936430504              0.3219675215             -0.3339956726             -0.0000000000              1.7155306839              5.3891958270             11.9028010549             22.6693277482             68.5244036920            203.3508349961            754.8831554731           4302.8655434218          15935.4622038562          15933.8491983044          15932.3099998360          15930.8446084510          15930.1395904148          15929.4530241494          15928.7849096549          15928.1352469313              1.8653218999
1050000             -41584.4200923291             31.3847303955            116.9873518122             -3.3814350543             -5.3711918429             -6.7624614775             -7.3143941888             -6.6992360950             -4.4678883967             -0.0000000000              7.5692625601             19.4579753964             37.4006135819             63.8939867014            158.7096362309            357.2890546220            757.5747539640           1420.9484910596           1958.6394247837           1964.7687584271           1970.9718982883           1977.2488443674           1980.4149947386           1983.5995966644           1986.8026501445           1990.0241551792              1.8818639461
1100000             -41890.0338936426             12.7583719388              3.6752811460              9.8282644716              7.2658795202              4.9303056151              2.9071465183              1.3070020423              0.2742812211              0.0000000000              0.7406267359              2.8460301496              6.8007789916             13.2839509824             38.0388795236             89.7866020268            186.3144200043            325.3219195303            427.5470032187            429.9510881809            432.4289678559            434.9806422437            436.2841524548            437.6061113442            438.9465189118            440.3053751575              1.8655169162
1150000             -42157.4008592070             -1.9221060976             52.8475490524              2.9356768450              0.8178795264             -0.8892718921             -2.0400813508             -2.4474404648             -1.8707375343              0.0000000000              3.5648621676              9.3409384607             17.9961822525             30.3894595368             71.0079797549            142.6555998435            255.3201585263            394.8774280675            493.9811719261            493.4491602075            492.9909437385            492.6065225190            492.4419851278            492.2958965490            492.1682567826            492.0590658286              1.8664923232
1200000             -41779.9226238737              2.3653925700             22.8549385196              7.1768985657              4.7930488759              2.6992637149              1.0064449853             -0.1415132099             -0.5578188161              0.0000000000              1.8463417748              5.3876337650             11.1460016397             19.7844984152             49.1659439272            101.7341767905            183.7285257117            283.6871555998            353.8786650073            354.2041189854            354.6033852315            355.0764637455            355.3406826030            355.6233545274            355.9244795188            356.2440575772              1.8785541795
1250000             -41619.9824961131              3.7643005451             56.7058941443              3.2197386825              0.9915975344             -0.8254654846             -2.0749966891             -2.5508843645             -1.9803265310              0.0000000000              3.8779198089             10.3153131291             20.2222301184             34.8705886449             86.4581849492            192.1169279772            406.7403522641            781.2635587880           1097.9751019281           1098.5802866983           1099.2593091379           1100.0121692469           1100.4162884275           1100.8388670254           1101.2799050406           1101.7394024732              1.8785591345
1300000             -41613.0550897719              3.3696331204             55.6561817689              4.0488704291              1.6882618634             -0.2737667607             -1.6782919625             -2.3118699682             -1.8850090326              0.0000000000              3.8987459968             10.6044114181             21.2817655840             37.7048971994            101.0861949810            261.7467594339            788.3022150159           3214.5338654446           8655.7974790483           8656.3238065640           8656.9239336338           8657.5978602579           8657.9624984028           8658.3455864362           8658.7471243582           8659.1671121687              1.8821964374
1350000             -41410.6048122041             12.2489363524             94.0388578653             -0.7049422416             -2.8050757004             -4.3845073547             -5.2340618267             -5.0700166169             -3.5042474375              0.0000000000              6.1953853101             16.1561220818             31.4503388751             54.4341704550            140.4805706972            345.9990008409            929.0938685298           2933.3177557799           6287.6148207546           6289.9170325696           6292.2930321124           6294.7428193829           6295.9953834160           6297.2663943811           6298.5558522780           6299.8637571069              1.9010065411
1400000             -41911.0703565831              0.7274137954             33.0452625962              6.5214341939              4.0822197565              1.9669545368              0.3021273484             -0.7444093564             -0.9474086184              0.0000000000              2.5244756059              7.2356378918             15.0368480172             27.3325377351             76.5141821535            211.0366298395            720.5013259182           3591.9154636887          11365.0674055398          11365.0652881342          11365.1369708110          11365.2824535701          11365.3828699805          11365.5017364115          11365.6390528630          11365.7948193351              1.8754365584
1450000             -41619.0225583613              1.6280234396             19.4784124916              8.0984348000              5.5674948932              3.3266321791              1.4850641080              0.1842748527             -0.3913996354              0.0000000000              1.6790553832              5.0754223851             10.7728851454             19.5771817363             51.5093694929            117.0513769332            246.4426052513            460.7177801924            635.0550436896            635.2329782873            635.4847479301            635.8103526180            636.0008431039            636.2097923510            636.4372003595            636.6830671292              1.8916028699
1500000             -41529.1772879433              3.2846702582             17.8853588533              7.8955134584              5.4694062967              3.3106596070              1.5245539825              0.2485884468             -0.3376527903              0.0000000000              1.5655470443              4.7501853177             10.0495716483             18.0756733017             45.2777110886             92.3241578348            160.6723149700            236.9320606803            288.9435251998            289.4529216544            290.0360869076            290.6930209592            291.0491512845            291.4237238094            291.8167385339            292.2281954580              1.8925979791
1550000             -41539.6065165734            -14.1837908438             11.9779695811              8.9835522064              6.4360614575              4.1431072587              2.2028204448              0.7432989042             -0.0664208569              0.0000000000              1.2515145411              4.1204637117              9.2311908515             17.5208484443             50.4866559134            132.1653946488            358.2470883618            970.3313383487           1675.0185999693           1672.0341935350           1669.1236112334           1666.2868530647           1664.8961580301           1663.5239190287           1662.1701360605           1660.8348091255              1.8929924994
1600000             -41456.6934597273            -17.1370586546             17.5763152130              8.1829511943              5.7062744688              3.4953784985              1.6559247285              0.3270741683             -0.3068366534              0.0000000000              1.5777855104              4.8735104542             10.4966567622             19.2827453870             51.3432237444            115.6582434620            232.1924483059            397.9216597686            520.2995366816            516.7244858712            513.2232546006            509.7958428697            508.1098193316            506.4422506785            504.7931369103            503.1624780271              1.8990100720
1650000             -41376.7648599081             -3.8885733601             15.7372055661              8.0523816897              5.6454843775              3.4935255484              1.6982599582              0.3927161100             -0.2491561895              0.0000000000              1.4368277113              4.4468288541              9.5271375183             17.3100648069             44.2743589933             92.9960995307            168.7674778246            260.0097105192            323.5118067486            322.5864717781            321.7349469568            320.9572322848            320.5960537547            320.2533277620            319.9290543066            319.6232333885              1.8919381293
1700000             -41546.0725553059             -6.7393292957             45.1418473768              4.5116390990              2.2437728307              0.3447717152             -1.0447491480             -1.7401149675             -1.4984218109              0.0000000000              3.1753021634              8.5772556506             16.9184145544             29.1061454136             69.6931156933            140.7671761674            247.8687280338            372.4827318180            458.8346517727            457.3392018176            455.9175439105            454.5696780514            453.9234171398            453.2956042402            452.6862393526            452.0953224770              1.8913499512
1750000             -41520.7151588868             -1.3758523132             20.0623093713              7.0454565917              4.6787119785              2.6254811823              0.9898765618             -0.1007106039             -0.4920635138             -0.0000000000              1.5915926665              4.5302981350              9.0903576785             15.5606901422             35.3078116554             65.0794152969            103.0760308960            141.7512360120            168.2773203281            167.8545324994            167.5055533538            167.2303828912            167.1204759160            167.0290211115            166.9560184778            166.9014680149              1.8629326070
1800000             -41697.3615934526              8.5201894262             27.3447443621              7.7257514652              5.2044562865              2.9595769939              1.1121948134             -0.1702700868             -0.6528568886              0.0000000000              2.2775539339              6.9110201088             15.0268996640             28.4282025917             85.6212907250            252.8527453122            948.4113191665           6469.3496066557          35644.6277816121          35646.1841386167          35647.8143360617          35649.5183739469          35650.3980830546          35651.2962522724          35652.2128816003          35653.1479710382              1.8783874160
1850000             -41245.9312435668             -2.5206330720              3.7790118875              9.7744156558              7.2529122206              4.9433806404              2.9305220038              1.3262718675              0.2808534415              0.0000000000              0.7729397591              3.0200297741              7.3780128789             14.8609148573             47.4205326862            141.7342955485            480.2024462231           1868.1695776524           4222.8550577006           4222.2033447747           4221.6254250046           4221.1212983902           4220.8969075164           4220.6909649315           4220.5034706356           4220.3344246286              1.9011292468
1900000             -41349.3095939482             15.0716409506            -14.0823359195             11.6498553021              9.0616199172              6.6337499799              4.4276185543              2.5196573274              1.0047225373              0.0000000000             -0.3506884243              0.1274081895              1.6432940577              4.4406426163             14.9786798673             33.7641410938             60.8555778922             90.6016833841            110.2059732724            113.0726854406            116.0132056198            119.0275338099            120.5623759091            122.1156700110            123.6874161156            125.2776142230              1.9026472095
1950000             -41386.3007956737             19.0341079497             12.4893871349              8.9162435446              6.3805232941              4.0962423439              2.1628554544              0.7109518313             -0.0867876295              0.0000000000              1.2819823068              4.1836463884              9.2939262398             17.4437430112             48.1670974218            113.8231065973            246.3827679343            463.5102015480            636.1733171455            639.8325880501            643.5656342974            647.3724558874            649.3035324358            651.2530528199            653.2210170397            655.2074250952              1.8783820917
2000000             -41167.8915898462              8.7007061401            -12.5235724330             11.5494452722              8.9387318167              6.5010430297              4.2997923148              2.4136315384              0.9400812280              0.0000000000             -0.2570276090              0.3535228455              2.0576310583              5.1280673917             16.6860533878             37.7831697674             69.4832757232            105.8314151009            130.1710904912            131.7636550388            133.4300079266            135.1701491547            136.0678903963            136.9840787229            137.9187141346            138.8717966313              1.9015208482
2050000             -41300.9478551286             18.8889323674             17.0495603491              8.1706264470              5.6929343359              3.4869724202              1.6566910130              0.3374232549             -0.2932750801              0.0000000000              1.5336615195              4.7404793683             10.2250722460             18.8531309598             51.2732202543            122.3163974439            276.6585546808            562.8995872832            811.1168225639            814.7469982379            818.4509793117            822.2287657852            824.1453360468            826.0803576584            828.0338306199            830.0057549313              1.8945096039
2100000             -41496.5710177777             -3.1924622590             44.4069938854              5.1549890357              2.7923944345              0.7847094943             -0.7256636586             -1.5476861849             -1.4231281172              0.0000000000              3.2058826320              8.8671476833             17.9283460550             31.7320995355             82.2129884614            189.9286679745            421.5135946156            872.6194766307           1291.7720870185           1290.9860400449           1290.2737703322           1289.6352778804           1289.3436981274           1289.0705626895           1288.8158715669           1288.5796247595              1.8948402812
2150000             -41488.0168245579              5.2912750812             24.2114841668              7.1913872721              4.7976535875              2.6895386900              0.9802414303             -0.1808975020             -0.5957968760              0.0000000000              1.9623621041              5.7747416515             12.1015874412             21.8693685345             57.5798982695            132.6521709837            289.5214701136            577.0526988269            828.6040341132            829.5146745399            830.4991222614            831.5573772776            832.1141825213            832.6894395886            833.2831484797            833.8953091944              1.8788801861
2200000             -41339.1216670377             -1.7036289180             10.9789851062              8.1535881346              5.7848080202              3.6714988171              1.9062493082              0.6047921608             -0.0893539404              0.0000000000              1.0863038832              3.4235631083              7.3065992141             13.0654250606             31.5938571654             61.2549646496            101.3496592546            144.0225457985            173.1076702147            172.6193235191            172.2047872795            171.8640614959            171.7213775251            171.5971461683            171.4913674255            171.4040412967              1.8830813576
2250000             -41423.9864836763             -7.6651581070             28.1134506674              6.3970273040              4.0780186154              2.0645309696              0.4736121624             -0.5426356048             -0.7863646269              0.0000000000              2.1519288746              6.1061004729             12.4295879334             21.8546315176             53.9775723805            112.5516499449            207.4280687774            328.5095901954            414.9757237226            413.2951214271            411.6883044686            410.1552728473            409.4164265380            408.6960265629            407.9940729221            407.3105656156              1.8881355830
2300000             -41399.7843368796              5.9366772875             68.7081033341              1.7264045313             -0.3636627697             -2.0316668203             -3.1064315123             -3.3562151363             -2.4652384037             -0.0000000000              4.6395787295             12.2918043639             24.1395133438             41.8695838347            105.8178658456            240.3579802844            518.2981689335           1010.4380943005           1431.6477893548           1432.6875137585           1433.8010436891           1434.9883791466           1435.6097239480           1436.2495201310           1436.9077676958           1437.5844666423              1.8884799857
2350000             -41770.0873188836              1.6679948697             18.0754325424              8.5684264347              6.0331146556              3.7496806410              1.8270773175              0.4132597850             -0.2891242872              0.0000000000              1.6713010523              5.2746748471             11.5907395502             21.7357339260             60.6331411207            144.9920237654            316.7761406034            605.8330421190            843.2275620455            843.4135121579            843.6732867010            844.0068856750            844.2013693235            844.4143090797            844.6457049436            844.8955569152              1.8807127087
2400000             -41724.7351416497             -6.0599763930             34.1438941466              6.0911272788              3.7330638764              1.6948241676              0.1033849467             -0.8727473719             -1.0084065290              0.0000000000              2.5666299804              7.2652501413             14.9071960181             26.6714615466             70.6923367851            171.5687011512            428.7701929818           1090.4657125650           1846.0307616175           1844.6710972992           1843.3852675007           1842.1732722221           1841.5949625278           1841.0351114634           1840.4937190290           1839.9707852245              1.8933548781
2450000             -41448.0292635602             -4.0812538548             12.7743716409              8.4953323568              6.0739811616              3.8900598845              2.0394837337              0.6497613383             -0.1077946734              0.0000000000              1.2956440099              4.2339254135              9.4716418968             17.9852963482             51.7606985558            133.3914345105            345.8895054661            871.0048300335           1435.5570464113           1434.5932403137           1433.7032118794           1432.8869611085           1432.5065023467           1432.1444880008           1431.8009180707           1431.4757925565              1.8917921686
2500000             -41272.8888428897              0.7350204844            -29.3524439663             13.2431432821             10.6631360209              8.1703630562              5.8033605891              3.6102256859              1.6509205190              0.0000000000             -1.2503280690             -1.9871079587             -2.0742001872             -1.3519027980              3.2434006756             13.1197082346             28.2792373279             45.0473645123             55.3765423410             55.3759370991             55.4491365266             55.5961406235             55.6973194229             55.8169493897             55.9550305239             56.1115628254              1.9124469180
2550000             -41419.1213947126              5.8112330180            -18.8058362932             11.8749751983              9.3675146825              6.9876643893              4.7867560565              2.8296609621              1.1988401577              0.0000000000             -0.6298037498             -0.5102815631              0.5997846409              3.0288892493             13.8368985405             37.9726071140             84.4582989185            153.1872373930            203.7145788213            204.7291537129            205.8175644605            206.9798110641            207.5886228119            208.2158935237            208.8616231995            209.5258118393              1.8802215378
2600000             -41301.7404800860             -4.2845917171              5.8887757752              8.5740976985              6.2480969653              4.1463110452              2.3513165964              0.9677116805              0.1279941503              0.0000000000              0.7961967546              2.7849867409              6.3037091457             11.7718361544             30.6863631667             64.3636313081            115.8236616087            176.8587542450            219.0371437811            218.0326551502            217.1019516630            216.2450333195            215.8442435768            215.4619001199            215.0980029490            214.7525520640              1.8894316940
2650000             -41486.3856384457             28.4872196530             40.1352152093              4.8585504465              2.6879287605              0.8365034197             -0.5669021425             -1.3482642364             -1.2695609783              0.0000000000              2.9296475830              8.2028048260             16.8497316751             30.4953598977             85.8544746114            242.7982046623            901.4463760254           6124.1440099412          32220.1216497677          32225.6715013242          32231.2951490677          32236.9925929983          32239.8689885338          32242.7638331160          32245.6771267450          32248.6088694207              1.8845861147
2700000             -41365.4088033784            -13.5178161392              7.5250459617              8.5782267748              6.2732268353              4.1717343984              2.3588647508              0.9481932029              0.0926010954             -0.0000000000              0.9564627690              3.3607049941              7.7760008349             15.0085933277             43.1206153053            104.7026212099            230.0342006784            434.4073644137            596.0713982770            593.2202652112            590.4429170644            587.7393538366            586.4152415673            585.1095755277            583.8223557179            582.5535821378              1.8947864468
2750000             -41468.7897179819              0.8124236225              2.5440162542              9.6282208408              7.1614816489              4.9019759906              2.9310097218              1.3549791919              0.3148000326              0.0000000000              0.6704154724              2.6906359231              6.5863907088             13.1395739470             39.7354830022            103.9632873620            262.5286475881            606.6160923845            935.4182923850            935.4331592587            935.5218350578            935.6843197823            935.7932404916            935.9206134322            936.0664386042            936.2307160075              1.8750854705
2800000             -41644.7912769075             12.8133593209             64.0551535568              1.5975518855             -0.4087183586             -1.9905422618             -2.9885839260             -3.1922250505             -2.3212979490              0.0000000000              4.2814175379             11.2251192180             21.8196154478             37.5007451066             94.1829437966            223.9779722353            588.5548082614           1807.7326541611           3633.6294229800           3636.0444296080           3638.5332688541           3641.0959407183           3642.4049638821           3643.7324452005           3645.0783846734           3646.4427823009              1.8723304991
2850000             -41304.1873688619             -0.5461344350             53.6876562144              3.4595844891              1.3176477939             -0.4619367029             -1.7287673424             -2.2782479691             -1.8304149777              0.0000000000              3.7457508708             10.1459024709             20.2261354113             35.4039616636             89.4451953077            195.6945022364            382.1811391035            637.3488892294            823.8157904368            823.5588731406            823.3758010490            823.2665741620            823.2396526702            823.2311924796            823.2411935901            823.2696560018              1.8987286020
2900000             -41476.1479179539             -5.2980188181             72.3251193633              1.2844858599             -0.7613161796             -2.3811134210             -3.4016619430             -3.5858519532             -2.6054647024              0.0000000000              4.8869753857             13.0088149738             25.7809421995             45.3609555752            120.7053568580            305.8633501593            850.0311958959           2897.3619016971           6688.9553714228           6687.7481571495           6686.6147481310           6685.5551443674           6685.0530194561           6684.5693458586           6684.1041235748           6683.6573526046              1.8836282949
2950000             -41453.7616189788             14.2797467993              6.4634048166              8.3880338420              6.0244627069              3.9211181149              2.1598495045              0.8385742517              0.0733213418              0.0000000000              0.7754756134              2.5772552844              5.6006464225             10.0515916496             24.0170735147             45.4885653552             73.2937110617            101.8497155809            121.1739748732            123.8823479485            126.6645091661            129.5204585259            130.9761037592            132.4501960281            133.9427353326            135.4537216726              1.8832692848
3000000             -41666.4421480194             -0.4285329514              7.5752776795              8.8656207111              6.4268360992              4.2286432789              2.3585261051              0.9280071022              0.0801353516              0.0000000000              0.9299136972              3.1920285874              7.2230957895             13.6293878778             37.4232915828             87.6439956307            190.8068713994            368.6300306796            515.1917424856            514.9583905393            514.7988612710            514.7131546807            514.6979848899            514.7012707685            514.7230123166            514.7632095343              1.8925248023
3050000             -41518.0313890444              2.4668699636              5.1935641882              8.8598481944              6.4739222801              4.3178966430              2.4740371150              1.0460734986              0.1654259756              0.0000000000              0.7672104425              2.7542640058              6.3512450291             12.1070207792             33.7291354078             80.8014762626            183.0995862657            371.0785692913            530.9016733238            531.2474762064            531.6670646440            532.1604386368            532.4347952163            532.7275981846            533.0388475416            533.3685432874              1.8948847529
3100000             -41313.9920312557            -20.8993558004             21.2159553227              7.0851553966              4.8366720732              2.8336492239              1.1794353195              0.0143195745             -0.4687516474              0.0000000000              1.8056263512              5.5119891302             11.9715905460             22.5255008946             66.4480204947            187.9447942482            614.0512650560           2512.8422552490           6269.3935717719           6265.0660677429           6260.8123801484           6256.6325089883           6254.5702545712           6252.5264542627           6250.5011080628           6248.4942159715              1.9029374560
3150000             -41464.7316810625              1.1850569405             -9.4632861880             10.2745606435              7.8666036556              5.6449135174              3.6698252979              2.0127933740              0.7574144723              0.0000000000             -0.1507028173              0.4247576319              1.8524897408              4.2577235953             12.4158336662             25.2389135425             41.5573581078             57.7643021958             68.2612841594             68.3506676353             68.5138650673             68.7508764554             68.8970623830             69.0617017996             69.2447947052             69.4463410999              1.8818176792
3200000             -41379.4682801497             -6.1846702017             17.9620159836              7.2518699467              4.9987038967              2.9957693388              1.3414720089              0.1656085190             -0.3590744742             -0.0000000000              1.5604647534              4.7635541047             10.2341314251             18.8752805027             51.6446776982            123.5501445943            274.0740946508            527.9651803384            731.5582219897            730.1735995917            728.8628213724            727.6258873321            727.0351118790            726.4627974706            725.9089441070            725.3735517880              1.8850886936
